Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
China King,QUICK BITES,2.6,5.0,"College Park, Food Court, 444 Yonge Street, The PATH, Toronto","Chinese, Asian",20.0,Downtown Yonge
City Zen Sushi,QUICK BITES,2.5,6.0,"Richtree Market, Eaton Centre, Level One, 14 Queen Street West, Toronto","Sushi, Japanese, Asian",25.0,Downtown Yonge
Rolltation,CAFÉ,,,"758 Yonge St, Downtown Yonge, Toronto","Asian, Fusion, American",20.0,Downtown Yonge
Caribbean Queen,Other,2.8,5.0,"10 Dundas East, L3, Toronto",Caribbean,20.0,Downtown Yonge
Cultures,QUICK BITES,3.6,4.0,"College Park, 777 Bay Street, Toronto","Healthy Food, Sandwich",25.0,Downtown Yonge
Thai Bowl,QUICK BITES,2.6,5.0,"College Park, Food Court, 444 Yonge Street, The PATH, Toronto","Thai, Asian",20.0,Downtown Yonge
Labothéry Inc,CAFÉ,,,"717 Bay Street Unit D, Toronto, ON M5G 2J9",Cafe,20.0,Downtown Yonge
The Bagel Stop,CAFÉ,,,"686 Bay Street, Toronto",Cafe,15.0,Downtown Yonge
Bar+ Karaoke Lounge,BAR,,,"360 Yonge Street, Toronto M5B 1S5",Bar Food,50.0,Downtown Yonge
Ramen Isshin,CASUAL DINING,,,"111 Richmond Street West, Downtown Yonge, Toronto","Ramen, Japanese",45.0,Downtown Yonge
Ooshee Mediterranean Oven,FAST CASUAL,,,"9 Charles St W, Toronto, ON M4Y 1R4, Canada",Lebanese,20.0,Downtown Yonge
Zeytouna Restaurant,CASUAL DINING,,,"171 Dundas Street W, Toronto M5G 1C7",Mediterranean,25.0,Downtown Yonge
Prince Edward's Fries,Other,,,Location Varies,Fast Food,,Downtown Yonge
Argila Cafe,CAFÉ,,,"361 Yonge Street, Lower Level, Toronto","Cafe, Middle Eastern",25.0,Downtown Yonge
Bubblicious,BEVERAGE SHOP,,,"372 Yonge Street, Toronto","Juices, Beverages, Tea",15.0,Downtown Yonge
Freshwest Grill,QUICK BITES,,,660 Bay Street M5G,"Tex-Mex, Southwestern",20.0,Downtown Yonge
Striker,BAR,,,"31 St. Joseph Street, Toronto M4Y 1J8","Bar Food, Canadian",30.0,Downtown Yonge
Fast Fresh Foods,QUICK BITES,,,"660 Bay Street, Toronto",Healthy Food,25.0,Downtown Yonge
Krispy kreme,QUICK BITES,,,"164 McCaul Street, Toronto M5T 1W3","Fast Food, Donuts, Coffee and Tea",20.0,Downtown Yonge
Foundation Bar,BAR,,,"Richtree Market, Eaton Centre, Level One, 14 Queen Street, Toronto",Bar Food,30.0,Downtown Yonge
David's Tea,CAFÉ,,,"220 Yonge Street, Toronto M5B 2H1","Tea, Beverages",15.0,Downtown Yonge
Druxy's Famous Deli,QUICK BITES,,,"College Park, 777 Bay Street, The PATH, Toronto","Fast Food, Sandwich",25.0,Downtown Yonge
The Good Son Restaurant,CASUAL DINING,,,"111 Richmond St W, Downtown Yonge, Toronto","Canadian, European",60.0,Downtown Yonge
GP8 Juice Bar,BEVERAGE SHOP,,,"5 Isabella Street, Toronto M4Y1M7","Juices, Healthy Food, Beverages",15.0,Downtown Yonge
Dagu Rice Noodles,CASUAL DINING,,,"115 Dundas St W, Toronto, ON M6K 1T7",Chinese,25.0,Downtown Yonge
Bubble Tease,BEVERAGE SHOP,,,"570 Bay Street, Toronto","Bubble Tea, Beverages",15.0,Downtown Yonge
Teavana,BEVERAGE SHOP,,,"Eaton Centre, Level One, 220 Yonge Street, Toronto","Tea, Beverages",20.0,Downtown Yonge
Kernels Popcorn,QUICK BITES,,,"Eaton Centre, Level One, 220 Yonge Street, Toronto",Fast Food,15.0,Downtown Yonge
Nordstrom Ebar Artisan Coffee,CAFÉ,,,260 Yonge Street M5B 2L9,Cafe,10.0,Downtown Yonge
Tiffany Cafe,CAFÉ,,,"648 Yonge Street, Toronto M4Y 2A6","Cafe, Asian",20.0,Downtown Yonge
Poptopia / Yoyo's,DESSERT PARLOR,,,"10 Dundas East, L1, Toronto M5B","Desserts, Frozen Yogurt",15.0,Downtown Yonge
Tasty's Caribbean Cuisine,QUICK BITES,,,"405 Spadina Avenue, Toronto, ON M5T 2G6",Caribbean,15.0,Downtown Yonge
Resto Boemo,FAST CASUAL,,,"111 Richmond St W, Downtown Yonge, Toronto",Canadian,40.0,Downtown Yonge
Hibiscus,CAFÉ,,,"111 Richmond St W, Downtown Yonge, Toronto",Cafe,30.0,Downtown Yonge
Cherry Street Bar-B-Que,CASUAL DINING,,,"111 Richmond St. West, Downtown Yonge, Toronto",BBQ,30.0,Downtown Yonge
Coffee Court,QUICK BITES,,,"60 Queen Street West, Toronto M5H 2M3",Cafe,10.0,Downtown Yonge
Nutbar,CAFÉ,,,"111 Richmond St W, Downtown Yonge, Toronto",Cafe,30.0,Downtown Yonge
Colibri,CASUAL DINING,,,"111 Richmond St W, Downtown Yonge, Toronto",Mexican,45.0,Downtown Yonge
Hero Certified Burgers,FAST CASUAL,,,"100 Queen Street West M5H 2N2, Toronto, Downtown Yonge, Toronto","Fast Food, Burger",15.0,Downtown Yonge
Pizza Nova,QUICK BITES,,,"977 Bay Street, Toronto M5S 3C4","Pizza, Fast Food",30.0,Downtown Yonge
Six O Five,BAR,,,"605 Yonge Street, Toronto M4Y 1Z5",Bar Food,,Downtown Yonge
Habitant,CASUAL DINING,,,260 Yonge Street M5B 2L9,"American, Tapas",45.0,Downtown Yonge
Oh My Gyro,QUICK BITES,,,"155 John Street, Toronto, ON M5V 2Z5",Fast Food,15.0,Downtown Yonge
Salus Fresh Foods Inc.,QUICK BITES,,,"25 Carlton Street, Toronto, ON M5B 1L4",Healthy Food,20.0,Downtown Yonge
Thai Fantasy,CASUAL DINING,,,"578 Yonge Street, Toronto, ON M4Y 1Z3",Thai,35.0,Downtown Yonge
King Shisha Lounge,CAFÉ,,,"112 Dundas St W, Downtown Yonge, Toronto",Cafe,25.0,Downtown Yonge
Bar Reyna,CASUAL DINING,,,"111 Richmond St W, Downtown Yonge, Toronto",Mediterranean,30.0,Downtown Yonge
Tim Hortons,CAFÉ,,,218 Yonge Street,"Cafe, Donuts",20.0,Downtown Yonge
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,1000 Bay Street Unit 101,Coffee and Tea,15.0,Downtown Yonge
Shish Kebab,CASUAL DINING,,,Opening Soon,Middle Eastern,40.0,Downtown Yonge
Zeytouna,CASUAL DINING,,,"10 Dundas Street E, Suite 707, Toronto M5B 0A1",Mediterranean,25.0,Downtown Yonge
Druxy's Famous Deli,QUICK BITES,,,"777 Bay St, Toronto M5G 2C8",Canadian,25.0,Downtown Yonge
Holy Chuck,QUICK BITES,,,"586 Yonge Street, Toronto, ON M4Y 1Z3","Burger, Fast Food",15.0,Downtown Yonge
Mövenpick Cafe,CAFÉ,,,"42 Yonge Street, Downtown Yonge, Toronto",Cafe,20.0,Downtown Yonge
Gogi Bap,QUICK BITES,,,"946 Yonge St, Downtown Yonge, Toronto",Korean,20.0,Downtown Yonge
Tsujiri Patisserie,BAKERY,,,"596 Yonge Street, Toronto, ON M4Y 1Z3","Japanese, Bakery, Desserts",20.0,Downtown Yonge
DaiLo,CASUAL DINING,,,"111 Richmond St W, Downtown Yonge, Toronto","Asian, Chinese",70.0,Downtown Yonge
Little Khao,CASUAL DINING,,,"111 Richmond St W, Downtown Yonge, Toronto",Thai,15.0,Downtown Yonge
