Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Hanabi Sushi,CASUAL DINING,3.4,22.0,"Finch Midland Centre, 4188 Finch Avenue E, Scarborough M1S 5C9",Japanese,25.0,Scarborough
Simply Frosted Cupcakery,BAKERY,3.5,6.0,"5550 Lawrence Avenue, Scarborough M1C 3B2","Bakery, Desserts",15.0,Scarborough
The Royal Chinese Restaurant,CASUAL DINING,3.2,8.0,"3587 Sheppard Avenue E, Scarborough M1T 3K8",Cantonese,25.0,Scarborough
Shahi Karahi,CASUAL DINING,2.9,21.0,"Cedar Heights Plaza, 633 Markham Road, Scarborough M1H 2A4","Indian, Pakistani",30.0,Scarborough
Fisherman Villa,CASUAL DINING,3.4,23.0,"25 Glen Watford Drive, Scarborough M1S 2B7",Chinese,35.0,Scarborough
Queen Victoria's Pub,CASUAL DINING,3.8,23.0,"2240 Midland Avenue, Scarborough M1P 4R9",Bar Food,60.0,Scarborough
Dumplings Garden,QUICK BITES,3.7,21.0,"4800 Sheppard Avenue East, Scarborough M1S 4N5",Chinese,25.0,Scarborough
Wan Lee Chinese Restaurant,CASUAL DINING,3.6,24.0,"5651 Steeles Avenue E, Scarborough M1V 5P6","Hakka Chinese, Asian",25.0,Scarborough
Osmow's,QUICK BITES,3.7,26.0,"790 Military Trail, Scarborough",Mediterranean,30.0,Scarborough
PizzaLand,QUICK BITES,3.9,19.0,"1801 Lawrence Avenue E, Scarborough M1R 2X9","Pizza, Fast Food",25.0,Scarborough
AllStar Wings & Ribs,BAR,3.2,22.0,"1215 McCowan Road, Scarborough M1H 3K3","Bar Food, American",50.0,Scarborough
Great Fountain Fast Food,Other,3.7,5.0,"8 Glen Watford Drive, Scarborough M1S 2B7","Hong Kong Style, Cantonese",20.0,Scarborough
Tapps,BAR,3.5,23.0,"5630 Finch Avenue East, Scarborough",Bar Food,40.0,Scarborough
Wimpy's Diner,CASUAL DINING,3.4,26.0,"1496 Kingston Road, Scarborough",Diner,30.0,Scarborough
What A Bakery,BAKERY,3.8,24.0,"875 Milner Avenue, Scarborough","Bakery, Desserts",15.0,Scarborough
Qin Tang Taste,CASUAL DINING,3.6,5.0,1883 McNicoll Avenue M1V 5M3,Chinese,,Scarborough
Hot Wok,CASUAL DINING,3.9,18.0,"7 Progerss Avenue, Scarborough M1P 2M1","Hakka Chinese, Asian",30.0,Scarborough
Honey B Hives Restaurant,CASUAL DINING,3.2,17.0,"2816 Markham Road, Scarborough M1V 4C3",Diner,20.0,Scarborough
Nakamori,CASUAL DINING,3.4,7.0,"2803 Eglinton Avenue East, Scarborough M1J2E1","Japanese, Sushi",25.0,Scarborough
Chopstick Foods,QUICK BITES,3.9,21.0,"3300 Danforth Avenue, Scarborough",Chinese,30.0,Scarborough
Bendale Restaurant,CASUAL DINING,3.7,22.0,"3264 Lawrence Avenue E, Scarborough M1H 3C2","American, Diner",30.0,Scarborough
Patty King,QUICK BITES,3.6,18.0,"321 Progress Road, Toronto M1R 5L6",Caribbean,13.0,Scarborough
LacVien,CASUAL DINING,3.2,19.0,"2270 Markham Road, Scarborough M1B 2W4",Vietnamese,35.0,Scarborough
Vincent's Spot,CASUAL DINING,3.8,24.0,2496 Kingston Road,"European, French, Italian",,Scarborough
Beef Noodle Restaurant,CASUAL DINING,3.3,15.0,"Cathay Plaza, 4271 Sheppard Avenue East, Scarborough M1S 1T6",Chinese,25.0,Scarborough
Congee Town,CASUAL DINING,3.4,23.0,"Woodside Square, 1571 Sandhurst Circle, Unit 106A, Scarborough M1V 1V2",Cantonese,30.0,Scarborough
Peking Garden,CASUAL DINING,2.8,21.0,"4532 Kingston Road, Scarborough M1E 2N8",Chinese,25.0,Scarborough
Sushi Ichiban,CASUAL DINING,3.1,13.0,"80 Ellesmere Road, Scarborough M1R 4C2",Sushi,40.0,Scarborough
Kelseys Original Roadhouse,CASUAL DINING,2.7,21.0,"1972 Eglinton Avenue East, Scarborough ON M1L 2M6",Canadian,65.0,Scarborough
Highland Fish & Chips,CASUAL DINING,3.9,22.0,"3357 Ellesmere Road, Scarborough M1C 1H1",Fish and Chips,40.0,Scarborough
Fishmen Wharf Seafood,CASUAL DINING,3.2,7.0,"4080 Steeles Avenue E, Scarborough L3R 4C3","Seafood, Cantonese, Chinese, Asian",85.0,Scarborough
Milliken Bar & Restaurant,CASUAL DINING,3.4,14.0,"4016 Finch Avenue East, Scarborough M1S 4E7","Dim Sum, Cantonese",30.0,Scarborough
Aioli Bistro,CASUAL DINING,3.3,23.0,2446 Kingston Road,French,60.0,Scarborough
The Junction Kitchen & Bar,CASUAL DINING,3.1,15.0,"3820 Victoria Park Avenue, Scarborough M2H 3H7",Bar Food,60.0,Scarborough
Zestee,CASUAL DINING,3.7,20.0,3007 Sheppard Avenue East,Pizza,25.0,Scarborough
Crown Jewel Fine Dining,CASUAL DINING,3.2,9.0,"Bamburgh Gardens Shopping Plaza, 325 Bamburgh Circle, Scarborough M1W 3Y1","Dim Sum, Cantonese",40.0,Scarborough
Remely's,QUICK BITES,3.8,25.0,"4830 Sheppard Avenue East, Scarborough M1S 5M9",Filipino,25.0,Scarborough
Friendship Restaurant,CASUAL DINING,3.8,18.0,"2912 Sheppard Avenue East, Scarborough M1T 3J4",Chinese,25.0,Scarborough
Super Choy,CASUAL DINING,3.7,29.0,"2825 Kingston Road, Scarborough M1M","Chinese, Asian",30.0,Scarborough
Tara Inn,BAR,3.5,21.0,2365 Kingston Road,Bar Food,50.0,Scarborough
Pariwar Restaurant,CASUAL DINING,3.1,20.0,1732 Lawrence Avenue E M1R 2Y1,"Asian, Indian, BBQ, Chinese, Fast Food",,Scarborough
Snow Time,DESSERT PARLOR,3.2,8.0,"3290 Midland Avenue, Unit 110, Toronto M1V 4W8",Desserts,10.0,Scarborough
Ichiban All You Can Eat,CASUAL DINING,,,"4675 Steeles Avenue E, Toronto M1V 4S5",Japanese,35.0,Scarborough
Crown Pastries,BAKERY,3.9,6.0,"Wexford Heights Plaza, 2086 Lawrence Avenue East, Scarborough M1R 2Z5","Desserts, Bakery",10.0,Scarborough
Dumpling Restaurant,CASUAL DINING,3.7,14.0,"4385 Sheppard Avenue East, Scarborough M1S 1T8",Northern Chinese,25.0,Scarborough
Eggsmart,CASUAL DINING,3.1,20.0,"3268 Finch Avenue East, Scarborough M1W 3P7",Diner,30.0,Scarborough
Lucky,CASUAL DINING,3.4,18.0,"2650 Lawrence Avenue E, Scarborough M1P 2S1","Hakka Chinese, Asian",30.0,Scarborough
Pita Pit,QUICK BITES,3.5,18.0,"1975 Kennedy Road, Scarborough M1P 2M1",Healthy Food,25.0,Scarborough
Nasib's Quality,QUICK BITES,3.5,21.0,1867 Lawrence Avenue East,"Lebanese, Middle Eastern",20.0,Scarborough
The Moose and Barrel,CASUAL DINING,2.7,19.0,16 Lebovic Avenue,Bar Food,50.0,Scarborough
Wei's Taiwanese Food,QUICK BITES,2.9,9.0,"Huntingwood Square, 2578 Birchmount Road, Scarborough M1T 2M5","Taiwanese, Asian",15.0,Scarborough
Congee King,CASUAL DINING,3.7,18.0,"Cathay Plaza, 4271 Sheppard Avenue East, Scarborough",Chinese,20.0,Scarborough
Green Grotto Tea Room,CAFÉ,3.1,7.0,"385 Silver Star Boulevard, Scarborough","Bubble Tea, Cafe, Desserts",30.0,Scarborough
Super Taste Noodle House,CASUAL DINING,2.9,6.0,"Bridewood Mall, 2900 Warden Avenue, Scarborough M1W 2S8",Chinese,,Scarborough
OMG Restaurant & Lounge,CASUAL DINING,2.7,13.0,"4033 Gordon Baker Road, Scarborough M1W 3E8",Hong Kong Style,25.0,Scarborough
Fat Bastard Burrito,QUICK BITES,3.7,21.0,"1921 Eglinton Avenue East, Scarborough, GTA M1L2L6","Mexican, Fast Food",25.0,Scarborough
Ace's Place Bar Grill Hub,CASUAL DINING,3.0,12.0,"115 Guildwood Parkway, Scarborough","Bar Food, Canadian",30.0,Scarborough
Tropical Nights Restaurant & Lounge,CASUAL DINING,3.3,11.0,"Pleasant Corner, 1154 Morningside Avenue, Scarborough M1B 3A4","Caribbean, Chinese, Bar Food",45.0,Scarborough
Taste Of Greek Cuisine,CASUAL DINING,3.7,19.0,3541 St. Claire Avenue E M1K 1L6,Greek,70.0,Scarborough
Ghareeb Nawaz Resaurant,QUICK BITES,3.8,16.0,"1071 Danforth Road, Scarborough",Indian,25.0,Scarborough
Nirala Sweets & Restaurant,CASUAL DINING,3.6,15.0,"2818 Markham Road, Scarborough M1X 1E6","Pakistani, Indian",35.0,Scarborough
Japanese Ramen King,CASUAL DINING,2.9,9.0,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough","Japanese, Asian",25.0,Scarborough
Mr. Jerk,QUICK BITES,3.6,14.0,"Pleasant Corner, 1160 Morningside Avenue, Scarborough M1B 3A4",Caribbean,30.0,Scarborough
Mayette's,CASUAL DINING,3.8,10.0,"3331-A Danforth Avenue, Scarborough","Filipino, Spanish",35.0,Scarborough
Family Shawarma & Falafel,QUICK BITES,3.8,21.0,"3121 Sheppard Avenue E, Scarborough M1T 3J7",Middle Eastern,20.0,Scarborough
Arz Bakery,QUICK BITES,3.4,14.0,1909 Lawrence Avenue East,"Middle Eastern, Bakery",15.0,Scarborough
Fortune Restaurant,CASUAL DINING,,,"3833 Midland Avenue, Scarborough, GTA M1V 5L6",Cantonese,40.0,Scarborough
Yogi Noodle,CASUAL DINING,3.5,14.0,"Bamburgh Gardens Shopping Plaza, 325 Bamburgh Circle, Scarborough M1W 3Y1",Hong Kong Style,25.0,Scarborough
Sunset Grill,CASUAL DINING,3.4,16.0,"4551 Kingston Road, Scarborough M1E 2P1","Diner, Breakfast",30.0,Scarborough
Port Union Fish & Chips,CASUAL DINING,3.5,17.0,"65 Rylander Boulevard, Scarborough M1B 5M5",Fish and Chips,35.0,Scarborough
Twice As Nice,QUICK BITES,3.4,18.0,"4180 Kingston Road, Scarborough M1E 2M4",Caribbean,25.0,Scarborough
Harry's Drive-in,QUICK BITES,3.9,16.0,"2280 Lawrence Avenue East, Scarborough M1P 2P9","Fast Food, Fish and Chips",20.0,Scarborough
Sugar Sweet Cafe,CASUAL DINING,3.6,12.0,"4911 Steeles Avenue East, Scarborough","Hong Kong Style, Chinese",25.0,Scarborough
Jim Chai Kee Wonton Noodle,CASUAL DINING,3.2,10.0,3700 Midland Avenue M1V 0B4,"Chinese, Asian",20.0,Scarborough
Shef Kebab,QUICK BITES,3.3,9.0,"3245 Finch Avenue East, Scarborough M1W","Kebab, Middle Eastern",25.0,Scarborough
Nichiban Sushi,CASUAL DINING,3.0,5.0,"3517 Kennedy Road, Unit 3, Scarborough M1V 4S4","Sushi, Japanese",30.0,Scarborough
Mr. Sub,QUICK BITES,3.9,14.0,"45 Milner Avenue, Scarborough M1S 3P6",Fast Food,25.0,Scarborough
Tasty Shawarma And Falafel,QUICK BITES,3.5,20.0,"2993 Sheppard Avenue East, Scarborough M1T 3J5",Mediterranean,20.0,Scarborough
Enrico's Pizza,QUICK BITES,3.8,17.0,"1736 Kingston Road, Scarborough","Pizza, Fast Food",25.0,Scarborough
Health Gourmet,CASUAL DINING,3.0,15.0,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough M1V 4A1","Dim Sum, Healthy Food, Chinese, Asian",45.0,Scarborough
Thai Square,CASUAL DINING,3.2,17.0,"277 Port Union Road, Scarborough M1C 2L3",Thai,35.0,Scarborough
Pili Pili,QUICK BITES,3.7,7.0,"1960 Lawrence Avenue East, Scarborough M1R 2Z1",Tanzanian,30.0,Scarborough
Tealicious Teahouse,BEVERAGE SHOP,3.0,14.0,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough M1V 4A1","Beverages, Chinese, Asian",15.0,Scarborough
Ho Ho BBQ,CASUAL DINING,3.9,6.0,3833 Midland Avenue M1V 5L6,Cantonese,25.0,Scarborough
Spring N Fresh Rolls,CASUAL DINING,3.3,16.0,"789 Warden Avenue, Scarborough M1L","Vietnamese, Thai",35.0,Scarborough
Pho Hong Ha,CASUAL DINING,3.9,19.0,"Cathay Plaza, 4271 Sheppard Avenue East, Scarborough M1S 1T6",Vietnamese,20.0,Scarborough
Pauline's Roti & Pelau Shop,QUICK BITES,3.5,13.0,"15 Lapsley Road, Scarborough M1B 1N1",Caribbean,20.0,Scarborough
Naniwa Taro,QUICK BITES,3.7,13.0,7 Byng Avenue M2N 0E6,Japanese,20.0,Scarborough
Burrito Boyz,QUICK BITES,3.8,14.0,"789 Warden Avenue, Scarborough, GTA M1L4C2","Mexican, Fast Food, New Mexican",25.0,Scarborough
Patna Kabab House,QUICK BITES,2.8,13.0,1885 Lawrence Avenue East,Indian,,Scarborough
Ming's Noodle Cafe,CASUAL DINING,3.5,13.0,"3447 Kennedy Road, Scarborough M1V 3S1","Hong Kong Style, Chinese, Asian",40.0,Scarborough
Buon Appetite Fine Foods,BAKERY,3.8,7.0,"2764 Victoria Park Avenue, Scarborough M1W 1C2","Sandwich, Bakery",25.0,Scarborough
Pakwanchi,QUICK BITES,3.8,13.0,"2245 Kennedy Road, Scarborough",Pakistani,15.0,Scarborough
Chopsticks SzeChuan,CASUAL DINING,3.7,13.0,"1163 Ellesmere Road, Scarborough M1P 2X6","Chinese, Asian",25.0,Scarborough
Coffee Culture,CAFÉ,3.1,7.0,"Aldgate Centre, 2060 Ellesmere Road, Scarborough",Cafe,20.0,Scarborough
Southern Accent,QUICK BITES,3.5,13.0,3655 St. Clair Avenue East,"Cajun, Southern",30.0,Scarborough
Dumplings & Szechuan cuisine,CASUAL DINING,3.0,4.0,"2549 Warden Avenue, Scarborough",Chinese,25.0,Scarborough
Popeyes,QUICK BITES,3.4,8.0,"3740 Midland Avenue, Scarborough M1V 4V3",Fast Food,25.0,Scarborough
Mini Moes Burgers Fries and Funnel Cakes,QUICK BITES,3.1,10.0,"1961 Lawrence Ave E #1, Scarborough, ON M1R 2Y8, Canada","Burger, Fast Food",15.0,Scarborough
Zam Zam Tikka,QUICK BITES,3.5,7.0,"Birchmount Plaza, 462 Birchmount Road, Scarborough",Pakistani,35.0,Scarborough
Ital Vital,QUICK BITES,3.6,8.0,"741 Pharmacy Avenue, Scarborough M1L 3J4","Healthy Food, Juices",20.0,Scarborough
Mirchi Dhaba,QUICK BITES,3.0,9.0,"836 Markham Road, Scarborough M1H 2Y2",Indian,20.0,Scarborough
Sika Deer Chinese Cuisine,CASUAL DINING,,,"Finch Midland Centre, 4186 Finch Avenue East, Scarborough M1S 3V1",Shanghai,35.0,Scarborough
The Avenue Restaurant and Lounge,BAR,3.4,7.0,"1085 Bellamy Road, Scarborough M17 1C3","Caribbean, Chinese",50.0,Scarborough
Pioneers Pizza,QUICK BITES,3.7,10.0,"355 Pitfield Road, Scarborough M1S 3E5","Pizza, Italian",30.0,Scarborough
Hakka No. 1,CASUAL DINING,3.6,11.0,"4551 Kingston Road, Scarborough","Hakka Chinese, Asian, Bubble Tea",40.0,Scarborough
Mr. Greek Express,QUICK BITES,3.9,13.0,"18 Lebovic Avenue, Scarborough",Greek,40.0,Scarborough
M&J's Eastside Deli,QUICK BITES,3.4,10.0,"1433 Kingston Road, Toronto M1N 1R4",Canadian,10.0,Scarborough
Dong Kee,CASUAL DINING,3.4,11.0,"3838 Midland Avenue, Unit 101, Scarborough M1V 5K5",Cantonese,35.0,Scarborough
Coco Fresh Juice And Tea,BEVERAGE SHOP,3.8,6.0,"3300 Midland Avenue, Scarborough","Bubble Tea, Beverages",15.0,Scarborough
Nantha Caters,QUICK BITES,3.5,5.0,"3268 Finch Avenue East, Scarborough M1W 3P7","Sri Lankan, South Indian",20.0,Scarborough
Fabian's Cafe,CAFÉ,3.6,9.0,"876 Markham Road, Scarborough M1H 2Y2","Cafe, Desserts",15.0,Scarborough
Pot Rice & Rolls House,QUICK BITES,2.9,4.0,"Silver Star, 633 Silver Star Boulevard, Unit F1, Scarborough","Chinese, Asian",15.0,Scarborough
Bluffer's Park,FINE DINING,3.2,14.0,7 Brimley Road M1M 3W3,Seafood,70.0,Scarborough
Lai Doh Restaurant,CASUAL DINING,2.8,8.0,"Splendid China Tower, 4625 Steeles Avenue East, Scarborough",Hong Kong Style,35.0,Scarborough
Flipper's Fish House,CASUAL DINING,3.1,14.0,"2300 Lawrence Avenue East, Scarborough M1P 2K9",Seafood,55.0,Scarborough
The 3 Monkeys Bar & Grill,CASUAL DINING,3.0,14.0,"1585 Warden Avenue, Scarborough","Bar Food, Grill",45.0,Scarborough
Korean Restaurant O U R,CASUAL DINING,3.5,12.0,"4186 Finch Avenue East, Unit 8, Toronto M1S 4T5","Korean, Asian",35.0,Scarborough
Kim Bo,CASUAL DINING,3.1,11.0,"5651 Steeles Avenue East, Scarborough","Vietnamese, Asian",25.0,Scarborough
Mainsha Restaurant,CASUAL DINING,3.7,12.0,"2950 Birchmond Road, Scarborough M1W 3G5",Caribbean,15.0,Scarborough
Bawarchi Biryanis,CASUAL DINING,2.9,12.0,"925 Warden Ave, Scarborough","Indian, Chinese",45.0,Scarborough
McCowan Fish & Chips,CASUAL DINING,3.9,13.0,"623 McCowan Road, Scarborough",Fish and Chips,20.0,Scarborough
Lick's,QUICK BITES,3.2,8.0,"900 Warden Avenue, Scarborough M1L",Fast Food,20.0,Scarborough
Royal Paan,QUICK BITES,3.4,11.0,2623 Lawrence Avenue East M1P 2S2,Indian,15.0,Scarborough
Global Imperial Cuisine,CASUAL DINING,,,"23 Glen Watford Drive, Scarborough M1S 2B7","Dim Sum, Cantonese",40.0,Scarborough
Layal El Sharke Coffee Club,CAFÉ,3.4,13.0,1883 Lawrence Avenue East,"Cafe, Middle Eastern",,Scarborough
Baskin Robbins,DESSERT PARLOR,3.2,8.0,"1001 Sandhurst Circle, Scarborough M1V 1Z6","Ice Cream, Desserts",15.0,Scarborough
Chinese Halal Restaurant,CASUAL DINING,3.2,5.0,"Silver Star, 668 Silver Star Boulevard, Scarborough","Xinjiang, Chinese, Asian",30.0,Scarborough
Calabria Bakery,BAKERY,3.5,11.0,"1772 Midland Avenue, Scarborough",Bakery,30.0,Scarborough
Congee Me,CASUAL DINING,,,"4419 Sheppard Avenue East, Scarborough M1S 1V1",Chinese,25.0,Scarborough
Chatime,BEVERAGE SHOP,3.4,6.0,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 3Z9","Bubble Tea, Beverages, Taiwanese",15.0,Scarborough
100% Korean,QUICK BITES,3.5,5.0,"4779 Steeles Avenue East, Scarborough M1V 4S7",Korean,25.0,Scarborough
Yunnan Cross Bridge Rice Noodle,CASUAL DINING,3.6,5.0,"19 Milliken Boulevard, Unit 3, Scarborough M1V 2R4",Yunnan,25.0,Scarborough
Pho Nam Dinh,CASUAL DINING,3.1,9.0,"1885 Kennedy Road, Scarborough M1P 2L8","Vietnamese, Asian",25.0,Scarborough
The Fossil & Haggis,Other,3.6,12.0,"790 Military Trail, Scarborough M1E 5K4",Bar Food,35.0,Scarborough
Spicy Garden,CASUAL DINING,3.5,9.0,"4810 Sheppard Avenue East, Scarborough M1S 4N6",Hakka Chinese,25.0,Scarborough
Shawarma Boss,QUICK BITES,3.2,6.0,"1921 Eglinton Avenue East, Scarborough M1L 2L6",Middle Eastern,20.0,Scarborough
Diamond Pizza & Grill,QUICK BITES,3.4,10.0,"1349 Danforth Road, Scarborough","Greek, Grill, Italian",20.0,Scarborough
Golden Chopstick,CASUAL DINING,3.7,13.0,"271 Old Kingston Road, Scarborough M1C 1B4",Chinese,25.0,Scarborough
Tasty House,CASUAL DINING,,,"240 Alton Towers Circle, Unit 5, Scarborough M1V 5P5",Cantonese,30.0,Scarborough
China Gourmet King,QUICK BITES,3.1,12.0,"4286 Kingston Road, Scarborough",Chinese,25.0,Scarborough
A & W,QUICK BITES,3.5,9.0,"1585 Warden Road, Scarborough","Burger, Fast Food",25.0,Scarborough
QQ Thai Ice Cream,DESSERT PARLOR,3.7,7.0,"3278 Midland Avenue, Unit D117, Toronto M1V 0C4","Ice Cream, Frozen Yogurt",10.0,Scarborough
King George's Arms,CASUAL DINING,3.9,12.0,"Victoria Commons, 2501 Victoria Park Avenue, Scarborough M1T 1A1",Bar Food,50.0,Scarborough
Tim Choi Chinese Food,QUICK BITES,3.9,13.0,"266 Markham Road, Scarborough",Chinese,,Scarborough
Pho Nhi,CASUAL DINING,3.3,6.0,"4002 Sheppard Avenue East, Unit 101, Scarborough M1S 4R5",Vietnamese,25.0,Scarborough
Jerry's Fish & Chips,CASUAL DINING,3.7,10.0,"1190 Kennedy Road, Scarborough M1P 2L1","Fish and Chips, British",40.0,Scarborough
South China Noodles Delight,CASUAL DINING,3.3,5.0,"3380 Midland Avenue, Scarborough M1V 5B5","Cantonese, Chinese, Asian",25.0,Scarborough
Mucho Burrito,QUICK BITES,3.0,14.0,"1780 Markham Road, Scarborough M1B 2W2",Tex-Mex,30.0,Scarborough
Burger King,FAST FOOD,3.2,6.0,3850 Shepard Avenue East M1T 3L4,"Fast Food, Burger",20.0,Scarborough
El-Sabil,QUICK BITES,3.8,10.0,"2680 Lawrence Avenue East, Scarborough",Middle Eastern,20.0,Scarborough
Bihari Kabab,QUICK BITES,3.3,8.0,"1145 Morningside Avenue, Unit 39, Scarborough","Indian, Pakistani",35.0,Scarborough
Curry + Roti,CASUAL DINING,3.8,11.0,"1732 Lawrence Avenue East, Scarborough M1R 2Y2",West Indian,20.0,Scarborough
Keung Kee,CASUAL DINING,3.3,16.0,"Scarborough Village Mall, 3300 Midland Avenue, Scarborough M1V 4W9","Cantonese, Chinese, Asian",35.0,Scarborough
Pita Land,QUICK BITES,2.9,8.0,"Victoria Commons, 2555 Victoria Park Avenue, Scarborough M1T 1A1",Middle Eastern,30.0,Scarborough
Tamil Arasu,QUICK BITES,,,"3301 McNicoll Avenue, Scarborough M1V 3Z6","Indian, Sri Lankan",,Scarborough
Harbin BBQ,CASUAL DINING,3.6,5.0,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough","Chinese, Asian",20.0,Scarborough
Shoeless Joe's,CASUAL DINING,2.9,12.0,"245 Morningside Avenue, Scarborough M1E 3E6","American, Bar Food",60.0,Scarborough
Lageez Authentic Indian Cusine,CASUAL DINING,3.5,8.0,"641 Pharmacy Avenue, Toronto M1L 1X1",Indian,20.0,Scarborough
Good Luck,CASUAL DINING,3.3,9.0,"2432 Eglinton Avenue E, Scarborough M1K 2P8","Hakka Chinese, Asian",45.0,Scarborough
Amazing Shawarma,QUICK BITES,3.6,6.0,"2928 Eglinton Avenue East, Scarborough",Middle Eastern,20.0,Scarborough
Jesse Jr.,QUICK BITES,2.9,10.0,"4415 Sheppard Avenue East, Scarborough M1S 1V1",Filipino,25.0,Scarborough
Dickens Restaurant,CASUAL DINING,3.2,6.0,"8 Glen Watford Drive, Scarborough, GTA M1S 2B7",Hong Kong Style,45.0,Scarborough
Pho Xe Lua,CASUAL DINING,3.2,10.0,"Woodside Square, First Floor, 1571 Sandhurst Circle, Scarborough M1V 1V2",Vietnamese,30.0,Scarborough
Steam House,CASUAL DINING,3.4,5.0,"4020 Finch Avenue E, Scarborough M1S 4E7","Cantonese, Chinese, Asian",30.0,Scarborough
Fragrant Bakery,BAKERY,3.6,7.0,"3833 Midland Avenue, Scarborough","Bakery, Chinese",10.0,Scarborough
Jumbo Hamburger,CASUAL DINING,3.6,10.0,"629 Pharmacy Avenue, Scarborough",Burger,30.0,Scarborough
Golden Spoon,CASUAL DINING,2.8,6.0,"5650 Sheppard Avenue East, Scarborough","Pakistani, Indian",25.0,Scarborough
Yogen Früz,DESSERT PARLOR,3.4,6.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Frozen Yogurt, Desserts",15.0,Scarborough
Popular Pizza,QUICK BITES,3.3,8.0,"5790 Sheppard Avenue East, Scarborough","Pizza, Fast Food",30.0,Scarborough
Wild Wing,CASUAL DINING,3.7,11.0,"11 William Kitchen Road, Scarborough",Bar Food,50.0,Scarborough
Wendy's,FAST FOOD,3.1,5.0,1460 Kennedy Road,"Fast Food, Burger",20.0,Scarborough
Ceylon Flavor,QUICK BITES,2.7,8.0,"3341 Markham Road, Scarborough",Sri Lankan,25.0,Scarborough
Halal Pizza Time & Restaurant,QUICK BITES,3.0,9.0,"561 Markham Road, Scarborough","Pizza, Middle Eastern",25.0,Scarborough
Motimahal Restaurant,QUICK BITES,3.6,6.0,"50 Weybright Crescent, Unit 32, Scarborough M1S 5A8",Indian,15.0,Scarborough
Al Tanoor,QUICK BITES,3.7,8.0,1993 Lawrence Avenue East,Middle Eastern,15.0,Scarborough
LHL Seafood Restaurant,CASUAL DINING,3.1,4.0,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 5J3","Dim Sum, Cantonese",60.0,Scarborough
Sofi’s Mexican Bar & Grill,CASUAL DINING,2.8,6.0,"360 Old Kingston Road, Toronto M1C 1B6",Mexican,25.0,Scarborough
Timehri,CASUAL DINING,3.2,13.0,"3300 McNicoll Avenue, Scarborough M1V 5J6","West Indian, Chinese",,Scarborough
Island Spice Flava,QUICK BITES,3.5,13.0,"365 Pitfield Road, Scarborough M1S 3E5",Caribbean,20.0,Scarborough
Danny's Family Restaurant & Bar,CASUAL DINING,3.5,7.0,"151 Morningside Avenue, Scarborough M1E2L3","American, Fast Food, Bar Food",35.0,Scarborough
Wide Alley Kitchen,CASUAL DINING,,,"4400 Sheppard Avenue East, Scarborough M1S 1T8","Northern Chinese, Chinese",25.0,Scarborough
Pizza Hut,QUICK BITES,3.1,7.0,"592 Ellesmere Road, Scarborough","Pizza, Fast Food",25.0,Scarborough
Subiksha,QUICK BITES,3.6,7.0,"2633 Eglinton Ave E, Scarborough, ON M1K 2S2",Indian,25.0,Scarborough
Hung Fook Tong,DESSERT PARLOR,3.3,6.0,"Silver Star, 633 Silver Star Boulevard, Scarborough M1V 4W2","Chinese, Desserts",20.0,Scarborough
Wing Wing Restaurant,CASUAL DINING,3.5,10.0,"3032 Danforth Avenue, Toronto M4C 1N2","Chinese, Asian",20.0,Scarborough
Xin Jiang BBQ,CASUAL DINING,3.4,7.0,"3330 Pharmacy Avenue East, Scarborough M1W 3V8","Xinjiang, Chinese, Asian",30.0,Scarborough
New York Fries,QUICK BITES,3.1,5.0,"Scarborough Town Centre, Food Court, 300 Borough Drive, Unit 721K, Scarborough M1P 4P5",Fast Food,15.0,Scarborough
Azumi Teppanyaki & Sushi,CASUAL DINING,,,"5516 Lawrence Avenue, Scarborough M1C 5K4","Sushi, Japanese",40.0,Scarborough
Chick-N-Joy,CASUAL DINING,3.7,10.0,"4449 Kingston Road, Scarborough M1E2N7",Fast Food,25.0,Scarborough
Chick-Felays,QUICK BITES,3.3,8.0,"Cedar Heights Plaza, 699 Markham Road E , Scarborough M1H 2A5",Portuguese,30.0,Scarborough
Dairy Queen Grill & Chill,FAST FOOD,,,1910 Kennedy Road M1P 2L8,"Ice Cream, Desserts, Fast Food",20.0,Scarborough
Silver Star BBQ,CASUAL DINING,,,"Silver Star, 668 Silver Star Boulevard, Scarborough M1V 5N1",Chinese,40.0,Scarborough
Origination Noodle,CASUAL DINING,,,"633 Silver Star Boulevard, Scarborough, Toronto","Asian, Chinese",20.0,Scarborough
Chongqing Lao Jiu Men Hotpot,CASUAL DINING,,,"4771 Steeles Avenue E, Toronto M1V 4S5","Chinese, Sichuan",25.0,Scarborough
Gerhard's Cafe,BAKERY,3.6,6.0,"1085 Bellamy Road North, Scarborough M1H 3C7","Bakery, European",25.0,Scarborough
Suvaiyakam Restaurant,QUICK BITES,3.8,5.0,"2950 Birchmount Road, Scarborough, GTA M1W 3G5","Sri Lankan, Indian",15.0,Scarborough
