Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Firehouse Subs,QUICK BITES,,,"230 N Service Road W, Oakville L6M 2Y4","Sandwich, Fast Food",20.0,Oakville
Extreme Pita,QUICK BITES,3.6,5.0,"330 Dundas Street East, Oakville","Fast Food, Mediterranean",25.0,Oakville
Pizza Hut,QUICK BITES,,,"360 Dundas Street East, Oakville","Pizza, Fast Food",25.0,Oakville
Oakville,Other,,,CUISINES:,,,Oakville
Tribeca Coffee,BEVERAGE SHOP,,,174 Lakeshore Road E L6J 1H6,Coffee and Tea,,Oakville
Shawarmarama,CASUAL DINING,,,"620 Ford Drive, Unit 1, Oakville L6J 7V7",Mediterranean,,Oakville
Popeyes,QUICK BITES,3.0,5.0,"579 Kerr Street, Unit 14, Oakville",Fast Food,25.0,Oakville
Dave & Busters,CASUAL DINING,,,"2021 Winston Park Dr E, Oakville L6H 6P5",American,60.0,Oakville
Tria Cafe & Bakery,DESSERT PARLOR,,,"2525 Old Bronte Road, Oakville","Desserts, Cafe",20.0,Oakville
Denny's,CASUAL DINING,,,3451 South Service Road West,"Diner, Breakfast",30.0,Oakville
Just An Olde Fashioned Butchery,QUICK BITES,,,"165 Lakeshore Road East, Oakville","Seafood, Fast Food, BBQ",13.0,Oakville
Sweet! Bakery and Teahouse,BAKERY,,,"100 Bronte Road, Unit 1, Oakville L6L 6L5",Bakery,15.0,Oakville
Mac's Sushi,QUICK BITES,2.8,5.0,"Oakville Place Mall, Level One, 240 Leighland Avenue, Oakville","Sushi, Japanese",25.0,Oakville
Baskin Robbins,DESSERT PARLOR,3.4,5.0,"Abbey Plaza, 1500 Upper Middle Road, Oakville","Ice Cream, Desserts",15.0,Oakville
La Fresca Cafe,CAFÉ,,,"5035 South Service Road, Oakville","Cafe, Sandwich",25.0,Oakville
Chicken Squared,QUICK BITES,,,"2983 Westoak Trails Boulevard Unit 3A, Oakville L6M 4T9","Fast Food, American",25.0,Oakville
Hampton Restaurant & Bar,CASUAL DINING,,,"Quality Suites, 754 Bronte Road, Oakville",Canadian,60.0,Oakville
Mr. Sub,QUICK BITES,,,"667 Fourth Line, Oakville",Fast Food,25.0,Oakville
Hoyi Sushi,CASUAL DINING,3.4,4.0,"Bronte Village Mall, 2441 Lakeshore Road West, Oakville","Japanese, Sushi, Asian",25.0,Oakville
Oakville Halal Grill,QUICK BITES,,,"441 Kerr Street, Oakville",Pakistani,20.0,Oakville
Purdy's,DESSERT PARLOR,,,"Oakville Place Mall, Level One, 240 Leighland Avenue, Oakville","Desserts, Ice Cream",20.0,Oakville
The Boot Social Pizzeria,CASUAL DINING,,,"579 Kerr St, Oakville, ON L6K 3E1",Italian,50.0,Oakville
Eggsactly,CASUAL DINING,,,"Upper Oakville Shopping Centre, 1011 Upper Middle Road East, Unit C22, Oakville","Breakfast, Diner",25.0,Oakville
Pho Mama,CASUAL DINING,,,"515 Dundas Street West, Oakville, ON L6M 4M2","Thai, Vietnamese",,Oakville
Kebab Stop,QUICK BITES,,,"1260 Speers Road, Unit 4, Oakville",Iranian,30.0,Oakville
A & W,QUICK BITES,,,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville","Burger, Fast Food",25.0,Oakville
Manchu Wok,QUICK BITES,,,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville","Fast Food, Chinese, Asian",25.0,Oakville
241 Pizza,QUICK BITES,,,"115 Maurice Drive, Unit 196, Oakville","Pizza, Fast Food",30.0,Oakville
Quiznos,QUICK BITES,,,601 Ford Drive,Fast Food,25.0,Oakville
KFC,QUICK BITES,,,"330 South Service Road, Oakville L6L5B8",Fast Food,13.0,Oakville
Drafted Sports Bar & Grill,CASUAL DINING,,,"379 Speers Road, Oakville L6K 3T2",Bar Food,50.0,Oakville
Pomodoro Ristorante,CASUAL DINING,,,"374 S Service Road East, Oakville L6J 2X6",Italian,45.0,Oakville
Om Juice,BEVERAGE SHOP,,,"131 Kerr Street, Oakville",Juices,15.0,Oakville
The Moonshine Cafe,CASUAL DINING,,,"137 Kerr Street, Oakville L6K 3A6","Bar Food, American",30.0,Oakville
Pho Vuho,CASUAL DINING,,,"360 Dundas Street East, Oakville, ON L6H 6Z9",Vietnamese,25.0,Oakville
Sixth Line Pub & Sports Bar,BAR,,,"1500 Sixth Line, Oakville L6H 2P2",Bar Food,45.0,Oakville
Shawarma X,QUICK BITES,,,"483 Dundas St W Unit no 2, Oakville","Middle Eastern, Lebanese",25.0,Oakville
Walker's Chocolates,DESSERT PARLOR,,,"Upper Oakville Shopping Centre, 1011 Upper Middle Road East, Oakville",Desserts,10.0,Oakville
WingsUp!,QUICK BITES,,,"2423 Trafalgar Road, Oakville L6H 6K7",Fast Food,30.0,Oakville
Yogurty's,DESSERT PARLOR,,,"482 Dundas St West, Oakville L6H 6R8","Frozen Yogurt, Desserts",15.0,Oakville
Second Cup Coffee Co.,CAFÉ,,,1430 Trafalgar Road,"Cafe, Coffee and Tea, Frozen Yogurt",10.0,Oakville
Less Than Level,CASUAL DINING,,,"381 Kerr Street, Oakville",Bar Food,40.0,Oakville
David's Tea,BEVERAGE SHOP,,,"Oakville Place Mall, Level One, 240 Leighland Avenue, Oakville","Tea, Beverages",15.0,Oakville
Jugo Juice,BEVERAGE SHOP,,,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville","Juices, Beverages",20.0,Oakville
Anora's,CASUAL DINING,,,"2309 Lakeshore Rd L6L1H2 Oakville, Toronto","Egyptian, Mediterranean",30.0,Oakville
Sidra,CASUAL DINING,,,"667 Fourth Line, Oakville L6L 5B5","Middle Eastern, Lebanese",,Oakville
Sandwich Tree,QUICK BITES,,,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville",Fast Food,20.0,Oakville
Bronte Sports Kitchen,BAR,,,"2544 Speers Road, Oakville",Bar Food,50.0,Oakville
Shakers Smokehouse,BAR,,,"580 Kerr Street, Oakville","BBQ, Bar Food",50.0,Oakville
Timothy's,CAFÉ,,,"Oakville Place Mall, Level One, 240 Leighland Avenue, Oakville",Cafe,25.0,Oakville
Bar Burrito,QUICK BITES,,,"Oakville Place Mall, 240 Leighland Avenue, Oakville",Tex-Mex,25.0,Oakville
Shams Cafe & Grill,QUICK BITES,,,"2345 Wyecroft Road, Oakville","Cafe, Canadian",25.0,Oakville
Pita Pit,QUICK BITES,,,"266, Hays Blvd, Unit A Oakville",Healthy Food,25.0,Oakville
Quesada,QUICK BITES,,,"Maple Grove Village, 511 Maple Grove Drive, Unit 13, Oakville",Tex-Mex,25.0,Oakville
Corks,CASUAL DINING,,,"469 Cornwall Road, Inside Longos, Oakville","Tapas, Pizza, Bar Food",50.0,Oakville
Funky Thai 2 Go,CASUAL DINING,,,"Great Lakes Centre Plaza, 3420 Rebecca Street, Unit 3, Oakville L6L 6W2","Thai, Asian",40.0,Oakville
Oakville Fish & Chips,CASUAL DINING,,,"109 Maurice Drive, Oakville",Fish and Chips,40.0,Oakville
Big Wolf's,QUICK BITES,,,"78 Dundas Street W, Suite 7 L6H 6Y3","Deli, Sandwich",,Oakville
Trish Juice,Other,,,"8 Lakeshore Road W, Oakville, ON L6K 1C5","Bubble Tea, Coffee and Tea, Juices, Salad, Sandwich",15.0,Oakville
Hexagon Restaurant,CASUAL DINING,,,"210 Lakeshore Road East, Oakville, Toronto",American,40.0,Oakville
The Garden Grille & Bar - Hilton Garden Inn,CASUAL DINING,,,"Hilton Garden Inn, 2774 South Sheridan Way, Oakville","American, Grill, Steak",50.0,Oakville
Cooks Door BBQ & Grill,QUICK BITES,,,"667 Fourth Line, Unit 5, Oakville","Fast Food, Lebanese, BBQ",40.0,Oakville
Lusitania Bakery & Cafe,BAKERY,,,"314 Kerr Street, Oakville","Deli, Bakery, Cafe",40.0,Oakville
Solasta Foods,QUICK BITES,,,"343 Kerr Street, Oakville L6K 3B7","Healthy Food, Vegetarian, Juices",25.0,Oakville
Eighteen at Glen Abbey,CASUAL DINING,,,"1333 Dorval Drive, Oakville",American,60.0,Oakville
Papa John's Pizza,FAST CASUAL,,,511 Maple Grove Drive,"Fast Food, Italian",25.0,Oakville
British Treat Shoppe,QUICK BITES,,,"Bronte Village Mall, 2441 Lakeshore Road West, Oakville",British,15.0,Oakville
The Marquis Bistro - Hilton Garden Inn,CASUAL DINING,,,"Hilton Garden Inn, 2525 Wyecroft Road, Oakville",Canadian,60.0,Oakville
Golden Coast,CAFÉ,,,"278 Kerr Street, Oakville","Tea, Cafe, Chinese, Asian, Drinks Only",15.0,Oakville
Old Mill Bakery & Deli,BAKERY,,,"2530 Sixth Line, Oakville","Bakery, European",15.0,Oakville
Oliveiro's Sandwich Spot Ltd.,QUICK BITES,,,"700 Dorval Drive, Oakville","Cafe, Healthy Food",25.0,Oakville
Frankie Dee's,Other,,,"2318 Lakeshore Road West, Oakville",Drinks Only,70.0,Oakville
The Pizza Boutique,FAST CASUAL,,,"2335 Trafalgar Road, Oakville, ON L6H 6N9",Pizza,25.0,Oakville
Casa Romana Sweets,CAFÉ,,,"609 Ford Dr 601 Unit A2, Oakville, ON L6J 7Z6",Cafe,20.0,Oakville
Biryani & Tea Co,CASUAL DINING,,,"775 Pacific Road 23, Oakville, ON L6L 6M4",Indian,35.0,Oakville
Dar Nabati,CAFÉ,,,"333 Lakeshore Rd E B, Oakville, ON L6J 1J4",Cafe,25.0,Oakville
Kenzo Ramen,FAST CASUAL,,,"1122 Dorval Dr #4, Oakville, ON L6M 3E4",Chinese,20.0,Oakville
Cirqus Nightclub,Other,,,"Oakville Entertainment Centre, 2065 Winston Park Drive, Oakville",Drinks Only,50.0,Oakville
Burrito z Fresh Mexican Grill,CASUAL DINING,,,"2320 Royal Windsor Drive, Oakville L6J 7Y1","Mexican, Grill",25.0,Oakville
Fuego Tapas Bar,CASUAL DINING,,,151 Lakeshore Road E L6J 1H3,"Mediterranean, Tapas",25.0,Oakville
OKO Bagels,QUICK BITES,,,"499 Cornwall Rd, Oakville, ON L6J 7S8",Bagels,15.0,Oakville
Osmow's Grill,CASUAL DINING,,,"3513 Wyecroft Road, Oakville L6L 0B6",Middle Eastern,25.0,Oakville
Oakville's Temple Bar,Other,,,"1140, Winston Churchill Blvd, Toronto",Bar Food,25.0,Oakville
Pizzaville,Other,,,"483 Dundas St W, Oakville",Pizza,25.0,Oakville
Hero Certified Burgers,FAST CASUAL,,,"380 Dundas St E, Oakville, ON L6H 6Z9",Fast Food,15.0,Oakville
Tim Hortons,CAFÉ,,,1 Canadian Road,"Cafe, Donuts",20.0,Oakville
Tim Hortons,CAFÉ,,,1151 Bronte Road,"Cafe, Donuts",20.0,Oakville
Wendy's,QUICK BITES,,,2355 Trafalgar Road building A1,Fast Food,15.0,Oakville
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,245 Lakeshore Road East,Coffee and Tea,15.0,Oakville
Tim Hortons,CAFÉ,,,111 Cross Avenue,Cafe,20.0,Oakville
